,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
RAB40C|57799,ENSG00000197562,RAB40C,57799,16,0.3,4e-05,0.00071
FAM54B|56181,ENSG00000117640,MTFR1L,56181,1,0.32,4e-05,0.00071
KIAA0649|9858,ENSG00000196422,PPP1R26,9858,9,0.31,4e-05,0.00071
PRPS1|5631,ENSG00000147224,PRPS1,5631,X,-0.3,4e-05,0.00071
UGDH|7358,ENSG00000109814,UGDH,7358,4,-0.59,4e-05,0.00071
MUC13|56667,ENSG00000173702,MUC13,56667,3,1.6,4e-05,0.00071
FMO1|2326,ENSG00000010932,FMO1,2326,1,1.7,4.1e-05,0.00072
PSMD1|5707,ENSG00000173692,PSMD1,5707,2,-0.23,4.1e-05,0.00072
PPP1R1B|84152,ENSG00000131771,PPP1R1B,84152,17,-1.4,4.1e-05,0.00073
TM7SF2|7108,ENSG00000149809,TM7SF2,7108,11,0.51,4.1e-05,0.00073
UBQLN2|29978,ENSG00000188021,UBQLN2,29978,X,-0.3,4.2e-05,0.00074
GATS|352954,ENSG00000239521,GATS,352954,7,0.59,4.2e-05,0.00075
RILP|83547,ENSG00000167705,RILP,83547,17,0.53,4.3e-05,0.00075
UBAC2|337867,ENSG00000134882,UBAC2,337867,13,0.25,4.3e-05,0.00075
KANK2|25959,ENSG00000197256,KANK2,25959,19,-0.38,4.3e-05,0.00075
FAM169A|26049,ENSG00000198780,FAM169A,26049,5,-0.82,4.3e-05,0.00075
CCDC135|84229,ENSG00000159625,DRC7,84229,16,1.2,4.3e-05,0.00075
ZCCHC10|54819,ENSG00000155329,ZCCHC10,54819,5,0.25,4.3e-05,0.00075
TSN|7247,ENSG00000211460,TSN,7247,2,-0.24,4.3e-05,0.00075
TMEFF1|8577,ENSG00000241697,TMEFF1,8577,9,-0.66,4.3e-05,0.00076
SLC5A6|8884,ENSG00000138074,SLC5A6,8884,2,-0.27,4.3e-05,0.00076
HNRNPA3|220988,ENSG00000170144,HNRNPA3,220988,2,-0.21,4.3e-05,0.00076
DSTYK|25778,ENSG00000133059,DSTYK,25778,1,-0.25,4.4e-05,0.00076
LOC100128675|100128675,ENSG00000227392,HPN-AS1,100128675,19,0.88,4.4e-05,0.00076
TFAP2A|7020,ENSG00000137203,TFAP2A,7020,6,-1.5,4.4e-05,0.00076
HOXC13|3229,ENSG00000123364,HOXC13,3229,12,-1.2,4.4e-05,0.00076
GNG10|2790,ENSG00000242616,GNG10,2790,9,-0.33,4.4e-05,0.00076
GPLD1|2822,ENSG00000112293,GPLD1,2822,6,-0.82,4.4e-05,0.00077
LEAP2|116842,ENSG00000164406,LEAP2,116842,5,0.87,4.4e-05,0.00077
FBXO34|55030,ENSG00000178974,FBXO34,55030,14,0.35,4.4e-05,0.00077
PRR22|163154,ENSG00000212123,PRR22,163154,19,0.61,4.5e-05,0.00077
RFESD|317671,ENSG00000175449,RFESD,317671,5,-0.41,4.5e-05,0.00077
KLK10|5655,ENSG00000129451,KLK10,5655,19,-1.2,4.5e-05,0.00078
TMEM62|80021,ENSG00000137842,TMEM62,80021,15,-0.27,4.5e-05,0.00078
NPAS1|4861,ENSG00000130751,NPAS1,4861,19,-0.99,4.5e-05,0.00078
FADS6|283985,ENSG00000172782,FADS6,283985,17,1.4,4.6e-05,0.00079
PPM1L|151742,ENSG00000163590,PPM1L,151742,3,-0.86,4.6e-05,0.00079
XPOT|11260,ENSG00000184575,XPOT,11260,12,-0.38,4.6e-05,0.00079
SPTBN5|51332,ENSG00000137877,SPTBN5,51332,15,1.2,4.7e-05,0.00081
ST3GAL5|8869,ENSG00000115525,ST3GAL5,8869,2,-0.57,4.7e-05,0.00081
STC1|6781,ENSG00000159167,STC1,6781,8,-0.99,4.7e-05,0.00081
CD55|1604,ENSG00000196352,CD55,1604,1,-0.49,4.7e-05,0.00081
MANF|7873,ENSG00000145050,MANF,7873,3,-0.34,4.8e-05,0.00082
LRRC36|55282,ENSG00000159708,LRRC36,55282,16,1,4.8e-05,0.00082
KLHL25|64410,ENSG00000183655,KLHL25,64410,15,-0.36,4.8e-05,0.00082
SDHAP3|728609,NA,NA,NA,NA,0.41,4.8e-05,0.00082
C9orf116|138162,ENSG00000160345,C9orf116,138162,9,0.5,4.8e-05,0.00082
NOTCH3|4854,ENSG00000074181,NOTCH3,4854,19,-0.94,4.8e-05,0.00082
HAO2|51179,ENSG00000116882,HAO2,51179,1,1.9,4.8e-05,0.00082
ZMYND15|84225,ENSG00000141497,ZMYND15,84225,17,0.61,4.8e-05,0.00082
GAS8|2622,ENSG00000141013,GAS8,2622,16,0.37,4.9e-05,0.00082
STAG3|10734,ENSG00000066923,STAG3,10734,7,0.6,4.9e-05,0.00083
KIFAP3|22920,ENSG00000075945,KIFAP3,22920,1,-0.24,5e-05,0.00085
RANBP2|5903,ENSG00000153201,RANBP2,5903,2,-0.3,5.1e-05,0.00086
STK32B|55351,ENSG00000152953,STK32B,55351,4,0.81,5.1e-05,0.00086
SPRED2|200734,ENSG00000198369,SPRED2,200734,2,-0.44,5.1e-05,0.00087
COQ4|51117,ENSG00000167113,COQ4,51117,9,0.33,5.1e-05,0.00087
DNAJA4|55466,ENSG00000140403,DNAJA4,55466,15,0.8,5.1e-05,0.00087
NIT1|4817,ENSG00000158793,NIT1,4817,1,0.25,5.1e-05,0.00087
IQCA1|79781,ENSG00000132321,IQCA1,79781,2,1,5.2e-05,0.00087
PDE3B|5140,ENSG00000152270,PDE3B,5140,11,-1,5.2e-05,0.00088
ALS2|57679,ENSG00000003393,ALS2,57679,2,-0.31,5.3e-05,0.00088
CENPI|2491,ENSG00000102384,CENPI,2491,X,-0.78,5.3e-05,0.00088
WASF3|10810,ENSG00000132970,WASF3,10810,13,-0.67,5.3e-05,0.00089
COL4A1|1282,ENSG00000187498,COL4A1,1282,13,-0.57,5.3e-05,0.00089
B4GALNT4|338707,ENSG00000182272,B4GALNT4,338707,11,-1.6,5.3e-05,0.00089
HOXA11AS|221883,ENSG00000240990,HOXA11-AS,221883,7,-1.2,5.3e-05,0.00089
CHCHD10|400916,ENSG00000250479,CHCHD10,400916,22,0.66,5.3e-05,0.00089
LOC645431|645431,NA,NA,NA,NA,0.64,5.4e-05,0.00089
KIAA1429|25962,ENSG00000164944,KIAA1429,25962,8,-0.25,5.4e-05,0.00089
HHIPL1|84439,ENSG00000182218,HHIPL1,84439,14,-0.77,5.4e-05,0.00089
UBAC1|10422,ENSG00000130560,UBAC1,10422,9,0.27,5.4e-05,9e-04
AMPH|273,ENSG00000078053,AMPH,273,7,-1.1,5.5e-05,0.00091
BIK|638,ENSG00000100290,BIK,638,22,0.9,5.5e-05,0.00091
PROC|5624,ENSG00000115718,PROC,5624,2,1.6,5.5e-05,0.00091
MEIG1|644890,ENSG00000197889,MEIG1,644890,10,0.67,5.5e-05,0.00091
TCP11L1|55346,ENSG00000176148,TCP11L1,55346,11,-0.37,5.5e-05,0.00091
RNF24|11237,ENSG00000101236,RNF24,11237,20,-0.51,5.5e-05,0.00091
MAPK1IP1L|93487,ENSG00000168175,MAPK1IP1L,93487,14,0.23,5.5e-05,0.00091
AFAP1L2|84632,ENSG00000169129,AFAP1L2,84632,10,-0.89,5.6e-05,0.00091
ESPN|83715,ENSG00000187017,ESPN,83715,1,1.1,5.6e-05,0.00092
SGTB|54557,ENSG00000197860,SGTB,54557,5,-0.39,5.6e-05,0.00092
TRIB1|10221,ENSG00000173334,TRIB1,10221,8,-0.51,5.6e-05,0.00092
ZNHIT6|54680,ENSG00000117174,ZNHIT6,54680,1,-0.28,5.6e-05,0.00092
PTGR2|145482,ENSG00000140043,PTGR2,145482,14,0.32,5.6e-05,0.00092
MST4|51765,ENSG00000134602,STK26,51765,X,-0.92,5.7e-05,0.00093
FBRSL1|57666,ENSG00000112787,FBRSL1,57666,12,0.34,5.7e-05,0.00093
YIPF6|286451,ENSG00000181704,YIPF6,286451,X,-0.54,5.7e-05,0.00093
LOC93622|93622,NA,NA,NA,NA,0.32,5.7e-05,0.00093
CCDC68|80323,ENSG00000166510,CCDC68,80323,18,0.82,5.7e-05,0.00093
PLEKHH1|57475,ENSG00000054690,PLEKHH1,57475,14,0.62,5.7e-05,0.00094
NAP1L2|4674,ENSG00000186462,NAP1L2,4674,X,-0.9,5.8e-05,0.00094
SH3RF2|153769,ENSG00000156463,SH3RF2,153769,5,0.66,5.8e-05,0.00095
C6orf145|221749,ENSG00000168994,PXDC1,221749,6,0.45,5.9e-05,0.00096
PJA1|64219,ENSG00000181191,PJA1,64219,X,-0.36,5.9e-05,0.00096
SGOL2|151246,ENSG00000163535,SGOL2,151246,2,-0.6,5.9e-05,0.00096
SILV|6490,ENSG00000185664,PMEL,6490,12,0.52,5.9e-05,0.00096
CDKN1C|1028,ENSG00000129757,CDKN1C,1028,11,0.74,5.9e-05,0.00096
CCNY|219771,ENSG00000108100,CCNY,219771,10,-0.21,5.9e-05,0.00096
SLC22A20|440044,NA,NA,NA,NA,0.86,6e-05,0.00096
HIBADH|11112,ENSG00000106049,HIBADH,11112,7,0.39,6e-05,0.00096
PITX1|5307,ENSG00000069011,PITX1,5307,5,-1.6,6e-05,0.00096
DEPDC1B|55789,ENSG00000035499,DEPDC1B,55789,5,-0.87,6e-05,0.00097
CSMD2|114784,ENSG00000121904,CSMD2,114784,1,-1,6e-05,0.00097
SLC7A9|11136,ENSG00000021488,SLC7A9,11136,19,1.5,6.1e-05,0.00098
PDE1C|5137,ENSG00000154678,PDE1C,5137,7,-1.3,6.1e-05,0.00098
PHKA1|5255,ENSG00000067177,PHKA1,5255,X,-0.62,6.1e-05,0.00098
CLIP2|7461,ENSG00000106665,CLIP2,7461,7,-0.47,6.2e-05,0.00099
ATP6V1F|9296,ENSG00000128524,ATP6V1F,9296,7,0.41,6.2e-05,0.001
OPHN1|4983,ENSG00000079482,OPHN1,4983,X,-0.39,6.3e-05,0.001
ACSS2|55902,ENSG00000131069,ACSS2,55902,20,0.53,6.3e-05,0.001
PPAPDC1B|84513,ENSG00000147535,PLPP5,84513,8,-0.47,6.3e-05,0.001
EIF2C2|27161,ENSG00000123908,AGO2,27161,8,-0.51,6.3e-05,0.001
C19orf57|79173,ENSG00000132016,C19orf57,79173,19,-0.55,6.3e-05,0.001
CNNM2|54805,ENSG00000148842,CNNM2,54805,10,-0.34,6.3e-05,0.001
SLC17A1|6568,ENSG00000124568,SLC17A1,6568,6,1.2,6.4e-05,0.001
HMHA1|23526,ENSG00000180448,HMHA1,23526,19,0.5,6.4e-05,0.001
DCST2|127579,ENSG00000163354,DCST2,127579,1,0.97,6.4e-05,0.001
KRT18|3875,ENSG00000111057,KRT18,3875,12,0.58,6.4e-05,0.001
ECD|11319,ENSG00000122882,ECD,11319,10,-0.23,6.4e-05,0.001
ACY1|95,ENSG00000243989,ACY1,95,3,0.62,6.5e-05,0.001
SUV39H2|79723,ENSG00000152455,SUV39H2,79723,10,-0.31,6.5e-05,0.001
TNFAIP8|25816,ENSG00000145779,TNFAIP8,25816,5,0.39,6.5e-05,0.001
LOC121838|121838,ENSG00000233725,LINC00284,121838,13,-1.2,6.5e-05,0.001
CWC27|10283,ENSG00000153015,CWC27,10283,5,-0.25,6.5e-05,0.001
TRIOBP|11078,ENSG00000100106,TRIOBP,11078,22,0.38,6.5e-05,0.001
HERPUD1|9709,ENSG00000051108,HERPUD1,9709,16,0.33,6.6e-05,0.001
AKAP6|9472,ENSG00000151320,AKAP6,9472,14,0.54,6.6e-05,0.001
C3orf36|80111,ENSG00000221972,C3orf36,80111,3,-0.85,6.7e-05,0.001
HGFAC|3083,ENSG00000109758,HGFAC,3083,4,1.5,6.7e-05,0.001
JPH2|57158,ENSG00000149596,JPH2,57158,20,1.1,6.7e-05,0.001
ELAC2|60528,ENSG00000006744,ELAC2,60528,17,0.27,6.7e-05,0.001
FAM19A5|25817,ENSG00000219438,FAM19A5,25817,22,-1.4,6.7e-05,0.0011
RPS6KC1|26750,ENSG00000136643,RPS6KC1,26750,1,-0.24,6.8e-05,0.0011
ZCCHC4|29063,ENSG00000168228,ZCCHC4,29063,4,0.23,6.8e-05,0.0011
PHF6|84295,ENSG00000156531,PHF6,84295,X,-0.34,6.8e-05,0.0011
HAT1|8520,ENSG00000128708,HAT1,8520,2,-0.31,6.9e-05,0.0011
EIF4ENIF1|56478,ENSG00000184708,EIF4ENIF1,56478,22,0.22,6.9e-05,0.0011
SEC63|11231,ENSG00000025796,SEC63,11231,6,-0.26,6.9e-05,0.0011
AKAP12|9590,ENSG00000131016,AKAP12,9590,6,0.9,6.9e-05,0.0011
PDZD4|57595,ENSG00000067840,PDZD4,57595,X,-0.81,7e-05,0.0011
AGXT|189,ENSG00000172482,AGXT,189,2,1.3,7e-05,0.0011
TCEAL5|340543,ENSG00000204065,TCEAL5,340543,X,-0.59,7e-05,0.0011
ACMSD|130013,ENSG00000153086,ACMSD,130013,2,1,7.1e-05,0.0011
DOCK7|85440,ENSG00000116641,DOCK7,85440,1,-0.39,7.1e-05,0.0011
TAPT1|202018,ENSG00000169762,TAPT1,202018,4,0.23,7.1e-05,0.0011
OXCT2|64064,ENSG00000198754,OXCT2,64064,1,0.92,7.2e-05,0.0011
GET4|51608,ENSG00000239857,GET4,51608,7,0.39,7.2e-05,0.0011
IL1R2|7850,ENSG00000115590,IL1R2,7850,2,-1.1,7.2e-05,0.0011
FAM131B|9715,ENSG00000159784,FAM131B,9715,7,-0.82,7.2e-05,0.0011
KLHDC7A|127707,ENSG00000179023,KLHDC7A,127707,1,0.63,7.2e-05,0.0011
RGNEF|64283,ENSG00000214944,ARHGEF28,64283,5,-0.38,7.3e-05,0.0011
KLKB1|3818,ENSG00000164344,KLKB1,3818,4,0.92,7.3e-05,0.0011
FOXF2|2295,ENSG00000137273,FOXF2,2295,6,-1,7.4e-05,0.0011
UHRF1BP1|54887,ENSG00000065060,UHRF1BP1,54887,6,-0.3,7.4e-05,0.0011
THY1|7070,ENSG00000154096,THY1,7070,11,-0.91,7.5e-05,0.0011
MAP2K1|5604,ENSG00000169032,MAP2K1,5604,15,-0.28,7.5e-05,0.0011
SLC22A3|6581,ENSG00000146477,SLC22A3,6581,6,0.91,7.5e-05,0.0011
LIG3|3980,ENSG00000005156,LIG3,3980,17,-0.26,7.5e-05,0.0011
NUP210|23225,ENSG00000132182,NUP210,23225,3,-0.39,7.6e-05,0.0012
UGT2B10|7365,ENSG00000109181,UGT2B10,7365,4,0.85,7.6e-05,0.0012
GRIK3|2899,ENSG00000163873,GRIK3,2899,1,-1.3,7.6e-05,0.0012
NEURL4|84461,ENSG00000215041,NEURL4,84461,17,0.31,7.6e-05,0.0012
SMOX|54498,ENSG00000088826,SMOX,54498,20,-0.47,7.7e-05,0.0012
TMEM175|84286,ENSG00000127419,TMEM175,84286,4,0.33,7.7e-05,0.0012
CHST1|8534,ENSG00000175264,CHST1,8534,11,-0.83,7.7e-05,0.0012
MORN1|79906,ENSG00000116151,MORN1,79906,1,0.46,7.7e-05,0.0012
WBSCR26|171022,NA,NA,NA,NA,1,7.8e-05,0.0012
PLXNB3|5365,ENSG00000198753,PLXNB3,5365,X,-1.2,7.8e-05,0.0012
SPRY1|10252,ENSG00000164056,SPRY1,10252,4,-0.62,7.8e-05,0.0012
HOXC11|3227,ENSG00000123388,HOXC11,3227,12,0.97,7.9e-05,0.0012
FLJ35220|284131,ENSG00000173818,ENDOV,284131,17,0.39,7.9e-05,0.0012
RFX7|64864,ENSG00000181827,RFX7,64864,15,-0.33,7.9e-05,0.0012
TRERF1|55809,ENSG00000124496,TRERF1,55809,6,-0.59,8e-05,0.0012
GALNT2|2590,ENSG00000143641,GALNT2,2590,1,-0.35,8e-05,0.0012
TXNDC15|79770,ENSG00000113621,TXNDC15,79770,5,-0.26,8e-05,0.0012
OLA1|29789,ENSG00000138430,OLA1,29789,2,-0.31,8e-05,0.0012
COX18|285521,ENSG00000163626,COX18,285521,4,0.25,8.1e-05,0.0012
CASK|8573,ENSG00000147044,CASK,8573,X,-0.42,8.1e-05,0.0012
CLCC1|23155,ENSG00000121940,CLCC1,23155,1,-0.19,8.1e-05,0.0012
NMRAL1|57407,ENSG00000274684,NMRAL1,57407,CHR_HSCHR16_3_CTG1,0.4,8.2e-05,0.0012
TMEM20|159371,ENSG00000176273,SLC35G1,159371,10,-0.4,8.2e-05,0.0012
UNC5B|219699,ENSG00000107731,UNC5B,219699,10,-0.78,8.2e-05,0.0012
SLC2A13|114134,ENSG00000151229,SLC2A13,114134,12,0.59,8.3e-05,0.0012
C1orf51|148523,ENSG00000159208,CIART,148523,1,0.64,8.3e-05,0.0012
GRLF1|2909,ENSG00000160007,ARHGAP35,2909,19,-0.32,8.3e-05,0.0012
ITGB8|3696,ENSG00000105855,ITGB8,3696,7,0.86,8.3e-05,0.0012
RNF144A|9781,ENSG00000151692,RNF144A,9781,2,-0.56,8.4e-05,0.0012
SIPA1L2|57568,ENSG00000116991,SIPA1L2,57568,1,-0.61,8.4e-05,0.0012
HOXA11|3207,ENSG00000005073,HOXA11,3207,7,-1.1,8.4e-05,0.0013
REXO2|25996,ENSG00000076043,REXO2,25996,11,-0.37,8.5e-05,0.0013
ACBD4|79777,ENSG00000181513,ACBD4,79777,17,0.38,8.5e-05,0.0013
RIPPLY1|92129,ENSG00000147223,RIPPLY1,92129,X,-1.1,8.5e-05,0.0013
BCL7B|9275,ENSG00000106635,BCL7B,9275,7,0.25,8.6e-05,0.0013
MID1IP1|58526,ENSG00000165175,MID1IP1,58526,X,0.5,8.7e-05,0.0013
TICAM1|148022,ENSG00000127666,TICAM1,148022,19,0.35,8.7e-05,0.0013
C10orf119|79892,ENSG00000197771,MCMBP,79892,10,-0.26,8.7e-05,0.0013
SIRT3|23410,ENSG00000142082,SIRT3,23410,11,0.26,8.7e-05,0.0013
HSPBAP1|79663,ENSG00000169087,HSPBAP1,79663,3,0.36,8.8e-05,0.0013
PSMD10|5716,ENSG00000101843,PSMD10,5716,X,-0.24,8.8e-05,0.0013
DNAH11|8701,ENSG00000105877,DNAH11,8701,7,-1.5,8.8e-05,0.0013
TARS|6897,ENSG00000113407,TARS,6897,5,-0.33,8.8e-05,0.0013
PHKG2|5261,ENSG00000156873,PHKG2,5261,16,0.31,8.9e-05,0.0013
HCN4|10021,ENSG00000138622,HCN4,10021,15,-1.4,8.9e-05,0.0013
PTHLH|5744,ENSG00000087494,PTHLH,5744,12,-0.89,9e-05,0.0013
EPHA7|2045,ENSG00000135333,EPHA7,2045,6,1.4,9e-05,0.0013
CARKD|55739,ENSG00000213995,CARKD,55739,13,0.23,9e-05,0.0013
ZBTB33|10009,ENSG00000177485,ZBTB33,10009,X,-0.26,9.1e-05,0.0013
C14orf64|388011,ENSG00000246223,LINC01550,388011,14,0.78,9.1e-05,0.0013
SHROOM4|57477,ENSG00000158352,SHROOM4,57477,X,-0.38,9.2e-05,0.0013
C7orf43|55262,ENSG00000146826,C7orf43,55262,7,0.37,9.2e-05,0.0013
MCAT|27349,ENSG00000100294,MCAT,27349,22,0.34,9.3e-05,0.0013
ACAP3|116983,ENSG00000131584,ACAP3,116983,1,0.44,9.3e-05,0.0013
SAFB2|9667,ENSG00000130254,SAFB2,9667,19,0.22,9.3e-05,0.0013
KIAA1324|57535,ENSG00000116299,KIAA1324,57535,1,-0.99,9.3e-05,0.0013
IL6|3569,ENSG00000136244,IL6,3569,7,-1.3,9.3e-05,0.0013
DHRS7B|25979,ENSG00000109016,DHRS7B,25979,17,0.3,9.4e-05,0.0014
KCNQ4|9132,ENSG00000117013,KCNQ4,9132,1,-0.91,9.4e-05,0.0014
DNM3|26052,ENSG00000197959,DNM3,26052,1,-0.69,9.4e-05,0.0014
CAMK2N2|94032,ENSG00000163888,CAMK2N2,94032,3,-0.95,9.4e-05,0.0014
WDR43|23160,ENSG00000163811,WDR43,23160,2,-0.28,9.5e-05,0.0014
GOLGA7B|401647,ENSG00000155265,GOLGA7B,401647,10,-0.82,9.6e-05,0.0014
NFIB|4781,ENSG00000147862,NFIB,4781,9,0.42,9.7e-05,0.0014
MFSD6|54842,ENSG00000151690,MFSD6,54842,2,-0.45,9.8e-05,0.0014
DOK4|55715,ENSG00000125170,DOK4,55715,16,0.42,9.8e-05,0.0014
PSMD14|10213,ENSG00000115233,PSMD14,10213,2,-0.28,1e-04,0.0014
LOC100128822|100128822,NA,NA,NA,NA,0.44,1e-04,0.0014
FZD1|8321,ENSG00000157240,FZD1,8321,7,0.61,1e-04,0.0014
PTER|9317,ENSG00000165983,PTER,9317,10,0.62,1e-04,0.0014
TUBA4A|7277,ENSG00000127824,TUBA4A,7277,2,-0.55,1e-04,0.0014
C14orf93|60686,ENSG00000100802,C14orf93,60686,14,0.27,1e-04,0.0015
ZNF274|10782,ENSG00000171606,ZNF274,10782,19,0.32,1e-04,0.0015
CHST2|9435,ENSG00000175040,CHST2,9435,3,-0.81,1e-04,0.0015
CENPE|1062,ENSG00000138778,CENPE,1062,4,-0.77,1e-04,0.0015
SLC44A1|23446,ENSG00000070214,SLC44A1,23446,9,-0.36,1e-04,0.0015
SAMD13|148418,ENSG00000203943,SAMD13,148418,1,0.59,0.00011,0.0015
CFI|3426,ENSG00000205403,CFI,3426,4,0.58,0.00011,0.0015
GLDC|2731,ENSG00000178445,GLDC,2731,9,0.8,0.00011,0.0015
PPME1|51400,ENSG00000214517,PPME1,51400,11,-0.21,0.00011,0.0015
HIST1H4J|8363,ENSG00000197238,HIST1H4J,8363,6,0.88,0.00011,0.0015
CACNB2|783,ENSG00000165995,CACNB2,783,10,0.99,0.00011,0.0015
NBL1|4681,ENSG00000158747,NBL1,4681,1,0.84,0.00011,0.0015
UBIAD1|29914,ENSG00000120942,UBIAD1,29914,1,-0.22,0.00011,0.0015
PELI3|246330,ENSG00000174516,PELI3,246330,11,-0.31,0.00011,0.0015
GEMIN5|25929,ENSG00000082516,GEMIN5,25929,5,-0.28,0.00011,0.0015
PRKRA|8575,ENSG00000180228,PRKRA,8575,2,-0.17,0.00011,0.0015
CHFR|55743,ENSG00000072609,CHFR,55743,12,0.27,0.00011,0.0015
RNF126P1|376412,ENSG00000261192,RNF126P1,376412,17,0.63,0.00011,0.0015
PCYOX1|51449,ENSG00000116005,PCYOX1,51449,2,-0.38,0.00011,0.0015
CCL14-CCL15|348249,NA,NA,NA,NA,1.7,0.00011,0.0015
MVP|9961,ENSG00000013364,MVP,9961,16,0.38,0.00011,0.0016
IQGAP1|8826,ENSG00000140575,IQGAP1,8826,15,-0.36,0.00011,0.0016
SEMA4B|10509,ENSG00000185033,SEMA4B,10509,15,-0.44,0.00011,0.0016
CCNB1|891,ENSG00000134057,CCNB1,891,5,-0.47,0.00011,0.0016
CLCNKB|1188,ENSG00000184908,CLCNKB,1188,1,1.4,0.00011,0.0016
PIM3|415116,ENSG00000198355,PIM3,415116,22,0.49,0.00011,0.0016
MTDH|92140,ENSG00000147649,MTDH,92140,8,-0.28,0.00011,0.0016
SUOX|6821,ENSG00000139531,SUOX,6821,12,0.29,0.00011,0.0016
SLC22A4|6583,ENSG00000197208,SLC22A4,6583,5,0.65,0.00011,0.0016
LRRC61|65999,ENSG00000127399,LRRC61,65999,7,0.46,0.00012,0.0016
EIF2S2|8894,ENSG00000125977,EIF2S2,8894,20,-0.25,0.00012,0.0016
PRAP1|118471,ENSG00000165828,PRAP1,118471,10,2.1,0.00012,0.0016
F3|2152,ENSG00000117525,F3,2152,1,-0.9,0.00012,0.0016
ADAP1|11033,ENSG00000105963,ADAP1,11033,7,0.61,0.00012,0.0016
UQCC|55245,ENSG00000101019,UQCC1,55245,20,0.27,0.00012,0.0016
FAM84A|151354,ENSG00000162981,FAM84A,151354,2,-0.84,0.00012,0.0016
ACTR3B|57180,ENSG00000133627,ACTR3B,57180,7,0.32,0.00012,0.0016
TRAP1|10131,ENSG00000126602,TRAP1,10131,16,0.35,0.00012,0.0016
ZW10|9183,ENSG00000086827,ZW10,9183,11,-0.25,0.00012,0.0016
NRD1|4898,ENSG00000078618,NRD1,4898,1,-0.21,0.00012,0.0016
SLC2A1|6513,ENSG00000117394,SLC2A1,6513,1,-0.81,0.00012,0.0016
DHRSX|207063,ENSG00000169084,DHRSX,207063,X,-0.33,0.00012,0.0016
SLC47A1|55244,ENSG00000142494,SLC47A1,55244,17,1.4,0.00012,0.0016
CLDN12|9069,ENSG00000157224,CLDN12,9069,7,0.32,0.00012,0.0016
LYRM5|144363,ENSG00000205707,LYRM5,144363,12,0.29,0.00012,0.0017
C4orf49|84709,ENSG00000137463,MGARP,84709,4,-1.1,0.00012,0.0017
ST8SIA1|6489,ENSG00000111728,ST8SIA1,6489,12,-0.89,0.00012,0.0017
BHLHB9|80823,ENSG00000198908,BHLHB9,80823,X,-0.37,0.00012,0.0017
PVR|5817,ENSG00000073008,PVR,5817,19,-0.29,0.00012,0.0017
GRK5|2869,ENSG00000198873,GRK5,2869,10,-0.48,0.00012,0.0017
EPN3|55040,ENSG00000049283,EPN3,55040,17,-1.3,0.00012,0.0017
NAT8B|51471,ENSG00000204872,NAT8B,51471,2,1.3,0.00013,0.0017
TMSB15A|11013,ENSG00000158164,TMSB15A,11013,X,-0.74,0.00013,0.0017
ACSM2B|348158,ENSG00000066813,ACSM2B,348158,16,1.4,0.00013,0.0017
GTF2IRD2P1|401375,NA,NA,NA,NA,0.4,0.00013,0.0017
MAPK4|5596,ENSG00000282110,MAPK4,5596,CHR_HSCHR18_1_CTG1_1,1.3,0.00013,0.0017
FAM69A|388650,ENSG00000154511,FAM69A,388650,1,-0.56,0.00013,0.0017
SPATA18|132671,ENSG00000163071,SPATA18,132671,4,0.81,0.00013,0.0017
ZC3H15|55854,ENSG00000065548,ZC3H15,55854,2,-0.27,0.00013,0.0017
BBS7|55212,ENSG00000138686,BBS7,55212,4,-0.22,0.00013,0.0017
WDR90|197335,ENSG00000161996,WDR90,197335,16,0.47,0.00013,0.0018
USP47|55031,ENSG00000170242,USP47,55031,11,-0.23,0.00013,0.0018
SLC34A2|10568,ENSG00000157765,SLC34A2,10568,4,1.9,0.00013,0.0018
FUZ|80199,ENSG00000010361,FUZ,80199,19,0.35,0.00013,0.0018
SLC5A12|159963,ENSG00000148942,SLC5A12,159963,11,1.7,0.00013,0.0018
FAM81B|153643,ENSG00000153347,FAM81B,153643,5,1.4,0.00013,0.0018
PDK1|5163,ENSG00000152256,PDK1,5163,2,-0.55,0.00013,0.0018
SMC2|10592,ENSG00000136824,SMC2,10592,9,-0.41,0.00013,0.0018
ACADL|33,ENSG00000115361,ACADL,33,2,0.83,0.00013,0.0018
DCUN1D5|84259,ENSG00000137692,DCUN1D5,84259,11,-0.27,0.00013,0.0018
LOC650368|650368,NA,NA,NA,NA,0.55,0.00013,0.0018
DPH1|1801,ENSG00000108963,DPH1,1801,17,0.31,0.00014,0.0018
HIST1H2BD|3017,ENSG00000158373,HIST1H2BD,3017,6,0.56,0.00014,0.0018
GPR176|11245,ENSG00000166073,GPR176,11245,15,-0.97,0.00014,0.0018
CEACAM6|4680,ENSG00000086548,CEACAM6,4680,19,-1.3,0.00014,0.0018
AKR1A1|10327,ENSG00000117448,AKR1A1,10327,1,0.38,0.00014,0.0018
C19orf69|100170765,ENSG00000204978,ERICH4,100170765,19,1.2,0.00014,0.0018
CHRNE|1145,ENSG00000108556,CHRNE,1145,17,0.62,0.00014,0.0018
MDFI|4188,ENSG00000112559,MDFI,4188,6,-1.1,0.00014,0.0018
BDH2|56898,ENSG00000164039,BDH2,56898,4,0.44,0.00014,0.0019
PSMD8|5714,ENSG00000099341,PSMD8,5714,19,-0.22,0.00014,0.0019
C8orf73|642475,ENSG00000277781,MROH6,642475,CHR_HSCHR8_3_CTG7,0.7,0.00014,0.0019
